The Promise,,,,,,,,,,,,8.0,0.0,,,,,,,0.0,,,,,,,,,,,10.0,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,8.0,,,,,,,,,,,,,,,0.0,,,,,,,8.0,,,,,,,,,,,,5.0,,,,,,,,,10.0,,,,5.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,5.0,,0.0,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,7.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,10.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0
The Pull of the Moon,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,0.0,,10.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,9.0,,,,0.0,,,,0.0,,0.0,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,8.0,,,,,10.0,,,,,,,,,,,0.0,,,,,,,,,,,8.0,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,8.0,,,,,,,,,2.5,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
The Queen of the Damned (Vampire Chronicles (Paperback)),,,,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,,,,,,,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,0.0,0.0,,,0.0,,,,,0.0,,,,,,,,6.0,10.0,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,7.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,5.0,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,8.0,,,,,,,,,,,,0.0,,8.0,,,,,,0.0,,,,,,,,,,,,0.0,,7.0,,0.0,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,8.0,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,0.0,,0.0,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,7.0,,,10.0,,,,0.0,,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,7.0,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,7.0,,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,,0.0,10.0,,,,,,,,,,9.0,,,,,,,0.0,,,,,,,,0.0,,,,,10.0,9.0,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,0.0,,,,
The Rainmaker,,,,,,,,,,,,,,,0.0,,,,,,,,,5.0,0.0,0.0,,,0.0,,8.0,,,0.0,0.0,,,,5.0,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,0.0,0.0,,0.0,,,0.0,0.0,,0.0,,,0.0,5.0,0.0,,,0.0,,,,7.0,,,,,7.0,,,0.0,9.0,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,,,,0.0,0.0,9.0,9.0,,,,10.0,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,7.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,10.0,,0.0,,,8.0,7.0,,,5.0,,,0.0,,,8.0,,,10.0,,,,,,,,,0.0,,,0.0,,,,0.0,,,,,9.0,0.0,0.0,7.0,4.0,,,0.0,0.0,,,,,,,,,,0.0,,0.0,,0.0,,,0.0,,,,,7.0,,6.0,,,,0.0,,,0.0,,,,,,,0.0,,,,0.0,,,0.0,,,,,,0.0,0.0,,,,,,0.0,,5.0,0.0,,,,,,,0.0,,,5.0,,,,,0.0,,,,0.0,,,0.0,,,,,,,,,,,,0.0,,,,,,10.0,,7.0,,,,,,0.0,,,,,,0.0,,0.0,,,,6.0,,,0.0,,,0.0,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,0.0,,0.0,0.0,,,,9.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,8.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,6.0,,,,,,,,10.0,,,,,0.0,,0.0,,,,,,,0.0,,,8.0,0.0,,,,,,,,,0.0,,0.0,7.0,0.0,,0.0,,,,,,,,,,0.0,,,,,,,0.0,,,8.0,,,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,,0.0,,,0.0,,,0.0,,,0.0,0.0,9.0,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,6.0,,,,,,,7.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,0.0,,,,,0.0,,,,0.0,,,,0.0,,,0.0,,,,,,,,,,,,,0.0,,,,0.0,,,,8.0,,0.0,,,,0.0,,,,,9.0,,
The Rapture of Canaan,,,,,,,,,,,,,,,,0.0,,0.0,,,0.0,,0.0,6.0,,0.0,,,,0.0,,,0.0,,,,,,9.0,,,,,,,,,,7.0,,,,9.0,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,0.0,9.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,10.0,,,,,,,,,0.0,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,9.0,,0.0,,0.0,,,,,,,,9.0,,,,,,0.0,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,9.0,,,,,,0.0,,,0.0,,,,0.0,,,,,,,,,,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,0.0,,,,,5.0,0.0,,,,,,,,0.0,,,7.0,,,,,,,,,,,,,0.0,,9.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,,,,9.0,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,
The Reader,,,,,,10.0,,,,,,0.0,0.0,,,,,,0.0,,,,,8.5,,,,,,0.0,,,,,0.0,,9.0,,5.0,,,0.0,,,,,,,4.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,4.0,6.0,0.0,0.0,0.0,,,,,,,,,,,0.0,,,,,3.0,,0.0,,,0.0,0.0,8.0,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,0.0,,,,0.0,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,4.0,,,,0.0,,,,,,,,,,,,,,,,,9.0,0.0,,,,,,,,,,,,0.0,,,,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,6.0,,,,,,,,0.0,,0.0,,8.0,,,,0.0,,,,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,8.0,,,,,,,,8.0,,,,,,,,,,,,0.0,9.0,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,,9.0,0.0,,,,,,,,9.0,,8.0,7.0,,,,0.0,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,0.0,,,0.0,,,,,,,0.0,,,,,,,,0.0,,,0.0,,,,,,,,,0.0,,,9.0,,0.0,,0.0,,,0.0,,,,,,10.0,,,,,,0.0,,,,,,,,,,,8.0,,0.0,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,0.0,,,,0.0,,,,0.0,,,,0.0,,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,5.0,,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,6.0,0.0,,,,,4.0,,,,,8.0,,,,0.0,,8.0,,,,,,,,6.0,,0.0,,6.0,,,,,,,0.0,,,
The Red Tent (Bestselling Backlist),,,,,,,,0.0,,0.0,,8.0,,,,10.0,,9.0,8.0,,,,,10.0,,9.0,,,,,,,,,,,,0.0,9.0,,,,,,,,,,9.0,,,,0.0,,0.0,,,,,,,,,,9.0,,,,,,,,0.0,,,8.0,,,0.0,10.0,,,,0.0,,,,,,,0.0,,,,10.0,,,,,,0.0,0.0,,,,0.0,,,0.0,,0.0,,,0.0,,0.0,,,,0.0,0.0,,,0.0,,,,,0.0,,,,,,,0.0,,10.0,,,,,,,0.0,,,,,,,,,,7.0,,,,,0.0,,,,,,,,,,10.0,,,,,,,,,0.0,10.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,0.0,,,,,,0.0,0.0,8.0,,,,,,,,,,,,,,,7.0,,,,,,,0.0,,,,,,0.0,0.0,9.0,,0.0,,,,,7.0,10.0,0.0,,0.0,,,,0.0,,0.0,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,9.0,,,,,,,,,9.0,,,,,,,,0.0,,,8.0,0.0,0.0,,,,,,,,10.0,,,,,,,,,,,,0.0,,,7.0,0.0,,9.0,,,,,0.0,,,,,9.0,,,,,,,,,,,,,,,,,,,9.0,,0.0,0.0,,0.0,,0.0,,,,,,8.0,,,,9.0,9.0,,,,,0.0,,,,,,10.0,0.0,7.0,,,0.0,,0.0,0.0,,0.0,,,,,,0.0,,0.0,,,,,,,0.0,,,10.0,7.0,,0.0,0.0,,,0.0,,,0.0,,,,0.0,,,,,,,0.0,,,,,,,7.0,0.0,0.0,,,0.0,,,,,,,,9.0,,0.0,,,,,,,0.0,0.0,,,0.0,,,,,0.0,,0.0,,,,,,0.0,,,,0.0,,,,,,,,,,,,9.0,,,,,,,,0.0,0.0,,0.0,5.0,,0.0,0.0,,9.0,,,,,8.0,,0.0,,,,,,,10.0,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,9.0,,,,,0.0,,,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,,,9.0,,,,,,,,,,,,,,0.0,,,,,,,,10.0,,,,,,0.0,,0.0,10.0,,,0.0,,,,,,,,,,,,,,,,,9.0,,,0.0,,,,0.0,,0.0,,,,,8.0,0.0,,,,,,,0.0,10.0,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,6.0,,,,,,,,,,,,0.0,0.0,,9.0,,,,,0.0,,,0.0,8.0,,0.0,,,,,,,0.0,,0.0,,,,,,,,10.0,8.0,,,9.0,8.0,,,,0.0,,,,,
The Reef,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,,,,,,,,10.0,,,,,,,,,0.0,,,,,,,,,,5.0,,,,,,,0.0,,,0.0,,,,,,,,,,0.0,,,0.0,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,0.0,,,0.0,,,,,,,,,,,0.0,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,9.0,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,7.0,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,,,,,,,,,0.0,,,0.0,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0
The Regulators,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,,,,,10.0,,,,,,,,,,1.5,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,8.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,8.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,0.0,,,,,,2.5,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,,0.0,,0.0,,,,,,,,,0.0,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,8.0,2.5,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,6.0,,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,0.0
"The Reptile Room (A Series of Unfortunate Events, Book 2)",,,,,,,,0.0,,,,,,,,,,,,,,,,10.0,,,,,,8.0,,,,,,,,,7.0,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,9.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,9.0,,,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,4.0,,,,10.0,9.0,,,0.0,0.0,,,,,,,,,,,,5.0,,,0.0,,,,,,,,,0.0,9.0,,,,,,,,,,0.0,,,,,,,,,,,,,9.0,0.0,0.0,,7.0,,,,,,,,,,6.0,,,,,,,,,5.0,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,7.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,8.0,,,,,,,,,,7.0,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
The Rescue,,,,,,,,0.0,,,,,9.0,,,,,,,,,,0.0,9.0,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,0.0,,,,9.0,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,8.0,,,,,,,,,,,,,,,,,,0.0,,10.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,5.0,,,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,,,,,,0.0,,,,0.0,,,,8.0,,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,9.0,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,10.0,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,0.0,0.0,,0.0,0.0,,10.0,0.0,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,0.0,,,5.0,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,6.0,,,,,,,,,,,,0.0,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,7.0,,,,,,0.0,,,,,,,,0.0,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,4.0,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,0.0,0.0,,,0.0,0.0,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,0.0,,0.0,0.0,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,8.0,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,,,,,
The Return Journey,,,,,,,,,,,9.0,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,9.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,0.0,,,,,,,8.5,0.0,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,0.0,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,0.0,7.0,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,8.0,,,,0.0,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,8.0,,,,0.0,,,,,,,,8.0,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,7.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0
